CASEID,FIID,DATA01,DATA02,DATA03,DATA04,DATA05,DATA06,DATA07,DATA08,DATA09,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,HHAPPSTART,IQAPPSTART,HHSURVEYEXIT,IQSURVEYEXIT,Selectee,Sage,Sgender,Selname,RandomNum,HHCurrentEvent,HHCurrentEventDate,IQCurrentEvent,IQCurrentEventDate,HHEvent01,HHEventDate01,IQEvent01,IQEventDate01,HHEvent02,HHEventDate02,IQEvent02,IQEventDate02,HHEvent03,HHEventDate03,IQEvent03,IQEventDate03,HHEvent04,HHEventDate04,IQEvent04,IQEventDate04,HHEvent05,HHEventDate05,IQEvent05,IQEventDate05,INTRO_PASSIVE_GPS,INTRO1,HH1,HH2,HH2A,HH3,HH4A01,HH4A02,HH4A03,HH4A04,HH4A05,HH4A06,HH4A07,HH4A08,HH4A09,HH4A10,HH4A11,HH4A12,HH4A13,HH4A14,HH4A15,HH4A16,HH4A17,HH4A18,HH4A19,HH4A20,HH4B01,HH4B02,HH4B03,HH4B04,HH4B05,HH4B06,HH4B07,HH4B08,HH4B09,HH4B10,HH4B11,HH4B12,HH4B13,HH4B14,HH4B15,HH4B16,HH4B17,HH4B18,HH4B19,HH4B20,HH4C01,HH4C02,HH4C03,HH4C04,HH4C05,HH4C06,HH4C07,HH4C08,HH4C09,HH4C10,HH4C11,HH4C12,HH4C13,HH4C14,HH4C15,HH4C16,HH4C17,HH4C18,HH4C19,HH4C20,HH4CYEAR01,HH4CYEAR02,HH4CYEAR03,HH4CYEAR04,HH4CYEAR05,HH4CYEAR06,HH4CYEAR07,HH4CYEAR08,HH4CYEAR09,HH4CYEAR10,HH4CYEAR11,HH4CYEAR12,HH4CYEAR13,HH4CYEAR14,HH4CYEAR15,HH4CYEAR16,HH4CYEAR17,HH4CYEAR18,HH4CYEAR19,HH4CYEAR20,HH4D01,HH4D02,HH4D03,HH4D04,HH4D05,HH4D06,HH4D07,HH4D08,HH4D09,HH4D10,HH4D11,HH4D12,HH4D13,HH4D14,HH4D15,HH4D16,HH4D17,HH4D18,HH4D19,HH4D20,HH4E01,HH4E02,HH4E03,HH4E04,HH4E05,HH4E06,HH4E07,HH4E08,HH4E09,HH4E10,HH4E11,HH4E12,HH4E13,HH4E14,HH4E15,HH4E16,HH4E17,HH4E18,HH4E19,HH4E20,HH4F01,HH4F02,HH4F03,HH4F04,HH4F05,HH4F06,HH4F07,HH4F08,HH4F09,HH4F10,HH4F11,HH4F12,HH4F13,HH4F14,HH4F15,HH4F16,HH4F17,HH4F18,HH4F19,HH4F20,CONSENT1,CONSENT1_PASSIVE_GPS,CONSENT3,CONSENT4,CONSENT6,INTLANG,A01,A02A,A02B,A02C,A03,A03A,A04,A05,A06A,A06B,A06C,A06D,A06E,A06F,A06G,A06H,A06I,A06J,A06K,A06L,A06M,A06N,A09,A10,A10A,A11,B01,B02,B03,B04,B04A,B05,B05A,B06A,B06A1,B06B,B06B1,B06C,B06C1,B06E,B06E1,B06F,B06F1,B06G,B06G1,B06G2,B07,B08A,B08B,B08C,B08E,B08F,B08G,B08G1,B09A,B09BYEARS,B09BMONTHS,B09BWEEKS,B09BDAYS,B10,B11,B12,B13,B14A,B14A1,B14B,B14C,B14D,B14D1,B14E,B14F,B14G,B14H,B14I,B14I1,B15A,B15B,B15C,B15D,B15E,B15F,B15I,B15G,B15H,B15J,WP5A,WP5BHOURS,WP5BMINUTES,WP6,WP8,WP8A,WP9,WP10,EC1,EC2,EC3,EC4A,EC4B,EC4C,EC4D,EC4E,EC4F,EC4G,EC4H,EC8,EC8A,EC10,EC14,EC14A,EC15,C01,C02,C03,C04,C04A,C05,C05A,C06A,C06A1,C06B,C06B1,C06C,C06C1,C06D,C06D1,C06E,C06E1,C06F,C06F1,C06G,C06G1,C06G2,C07,C08A,C08B,C08C,C08D,C08E,C08F,C08G,C08G1,C09,C09A,C09BYEARS,C09BMONTHS,C09BWEEKS,C09BDAYS,C10,C11,C12,C13,C14A,C14A1,C14B,C14C,C14D,C14D1,C14E,C14F,C14G,C14H,C14I,C14I1,C15A,C15C,C15D,C15E,C15F,C15I,C15G,C15H,C15J,CC1,CC2,CC3,CC4,CC5,CC6,D01,D02A,D02BMONTHS,D02BWEEKS,D02BDAYS,D03A,D03A1,D03B,D03C,D03D,D03D1,D03E,D03F,D03G,D03H,D03I,D03I1,D04,D05,D06,D07,D08,D09,D10A,D10BMONTHS,D10BWEEKS,D10BDAYS,D11A,D11A1,D11B,D11C,D11D,D11D1,D11E,D11F,D11G,D11H,D11I,D11I1,D12,D13,D14,D15,D16,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,E13,E14,EE14,E15,E16,E17,E18,E19,E20,E21,E22,EE25,EE26,E23,EE17,F01A,F01C,F01BCIG,F01BPACK,F01BOTHER,F01DPACK,F01DPACKA,F01DOTHER,F02,F04,F04A,FA01A,FA01C,FA01BCIG,FA01BPACK,FA01BOTHER,FA01DPACK,FA01DPACKA,FA01DOTHER,FA02,FA04,FA04A,FB01A,FB01B1,FB01B2,FB01C1,FB01C2,FB02,FB04,FB04A,G01A,G01B,G01C,G01D,G01F,G01G,G01G1,G01H,G01I,G01E,G01E1,GG1,GG1A,G201A,G201B,G201C,G201D,G201F,G201G,G201G1,G201H,G201I,G201E,G201E1,GG2,GG2A,G02,G03,G02B,G03B,G02A,G03A,GG3,GG4,G04A,G04B,G04C,G04D,G04E,G04F,G04G,G04H,G04H1,G04I,G04J,G04K,G04K1,G204A,G204B,G204C,G204D,G204E,G204F,G204G,G204H,G204H1,G204I,G204J,G204K,G204K1,G06A,G06B,G06C,G06D,G06E,G06F,G06G,G206A,G206B,G206C,G206D,G206E,G206F,G206G,G306A,G306B,G306C,G306D,G306E,G306F,G306G,GG5,H01,H02A,H02B,H02C,H02D,H02E,H02F,H02G,H03,HH01A,HH01B,HH02,HH03,HH07,HH08,AA12,I02,RSAGE
991141,160102,Haryana,HR-U721,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/087/06,Head name,Head father/spouse name,Observation,Female,1/30/2026 2:29:46 PM, ,1/30/2026 2:30:04 PM, , , , , , ,104,1/30/2026 2:31:00 PM, , ,104,1/30/2026 2:31:00 PM, , , , , , , , , , , , , , , , , , ,33.985656666666664 74.75158499999999 1584.8 8.1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991142,160102,Haryana,HR-R434,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/281/04,Head name,Head father/spouse name,Observation,Female,1/30/2026 2:46:36 PM,1/30/2026 2:47:57 PM,1/30/2026 2:47:48 PM,1/30/2026 3:00:04 PM,1,45,2,mymoona bano,0.521577104,200,1/30/2026 2:47:46 PM,400,1/30/2026 3:00:03 PM,200,1/30/2026 2:47:46 PM,400,1/30/2026 3:00:03 PM, , , , , , , , , , , , , , , , , ,1,4,3,0,1,mymoona bano, , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2,33.9868385 74.7538647 1602.5999755859375 110.0, , ,1,8,2,9,1980, , , ,1,6,1,1,2,1,2,2,1,2,2,1,2,1,2,1,4,2, ,2,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , ,2, ,1,2,2, , ,2, ,1,2,2, ,2, ,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,1,2,2,2,2, , ,2,2,2,2,2,2,2,2,2,2,2, , ,2, , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1, , ,2,respondent was cooperative,45
991143,160102,Haryana,HR-U328,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/121/02,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991144,160102,Haryana,HR-U102,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/076/04,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991145,160102,Haryana,HR-R552,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/180/01,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991146,160102,Haryana,HR-R390,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/232/09,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991147,160102,Haryana,HR-R864,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/120/07,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991148,160102,Haryana,HR-R118,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/103/06,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991149,160102,Haryana,HR-U847,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/035/05,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991150,160102,Haryana,HR-U740,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/161/03,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991151,160102,Haryana,HR-U030,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/265/02,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991152,160102,Haryana,HR-U120,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/224/01,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991153,160102,Haryana,HR-U174,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/181/07,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991154,160102,Haryana,HR-R259,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/046/07,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991155,160102,Haryana,HR-U560,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/194/02,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991156,160102,Haryana,HR-R483,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/115/07,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
